step	elapsed_s	loss	grad_norm	mem_gib	token_acc	lr	tokens_this_step	tokens_per_gpu_per_sec	train_speed_s_per_it
66	5752.0	1.22315025	4.86253548	37.77	0.67173588	1.84e-05	52815	303.0	87.154905
67	5830.0	1.26776671	10.24757862	37.77	0.66668856	1.833e-05	41681	239.5	87.01089
68	5911.0	1.2304306	10.61938477	37.77	0.67720846	1.827e-05	47838	275.2	86.92727
69	6000.0	1.18132782	10.74385262	37.77	0.68134143	1.821e-05	71930	413.6	86.955658
70	6081.0	1.18335915	10.43023205	37.77	0.67872409	1.814e-05	61592	354.5	86.864413
71	6179.0	1.18431091	71.65104675	37.77	0.68020225	1.808e-05	25583	147.0	87.022425
72	6265.0	1.31478882	4.09208536	37.77	0.65845766	1.801e-05	48835	280.6	87.017717
73	6354.0	1.24254608	9.89310074	37.77	0.67441443	1.794e-05	44396	255.0	87.035509
74	6437.0	1.20236886	18.03710556	37.77	0.68228461	1.787e-05	39232	225.5	86.990166
75	6522.0	1.29913235	14.19107819	37.77	0.66434049	1.78e-05	49256	283.2	86.956814
76	6604.0	1.19182396	230.30874634	37.77	0.69327233	1.773e-05	66891	384.9	86.897055
77	6693.0	1.26085186	7.68849945	37.77	0.6639441	1.766e-05	46653	268.4	86.92479
78	6776.0	1.40924835	12.15526199	37.77	0.642677	1.759e-05	44941	258.7	86.871017
79	6851.0	1.30236626	22.26216316	37.77	0.65835762	1.751e-05	38031	219.3	86.715981
80	6940.0	1.24571848	73.31271362	37.77	0.66285504	1.744e-05	38435	221.5	86.749486
81	7028.0	1.03846169	10.1899271	37.77	0.72761786	1.736e-05	24036	138.5	86.768771
82	7111.0	1.33960152	24.72251892	37.77	0.65703487	1.729e-05	49427	285.0	86.715402
83	7197.0	1.13680601	6.22808456	37.77	0.6910742	1.721e-05	58613	338.0	86.708129
84	7282.0	1.08064747	6.25265837	37.77	0.71098745	1.713e-05	57016	328.8	86.690618
85	7372.0	1.2781477	7.31550217	37.77	0.66049635	1.705e-05	85840	494.9	86.725798
86	7457.0	0.99398804	12.72016239	37.77	0.72160209	1.697e-05	24960	143.9	86.711254
87	7536.0	1.28694177	15.99346733	37.77	0.66449153	1.689e-05	47796	275.9	86.616848
88	7618.0	1.15313721	6.94578123	37.77	0.68884933	1.681e-05	29415	169.9	86.563811
89	7705.0	1.32174969	5.34368849	37.77	0.65146739	1.672e-05	67374	389.1	86.575201
90	7781.0	1.34405041	7.84852552	37.77	0.6522568	1.664e-05	33885	196.0	86.453514
91	7873.0	1.15197945	9.41366959	37.77	0.68145339	1.656e-05	23809	137.6	86.512089
92	7957.0	1.14443302	8.03776264	37.77	0.68719284	1.647e-05	45048	260.4	86.491264
93	8046.0	1.12989807	9.82148361	37.77	0.68858304	1.638e-05	58082	335.7	86.511961
94	8133.0	1.11632061	14.32656288	37.77	0.69479738	1.63e-05	53394	308.6	86.519276
95	8223.0	1.18146992	19.75756073	37.77	0.67596312	1.621e-05	60434	349.1	86.563045
96	8304.0	1.05295944	4.92331505	37.77	0.70501057	1.612e-05	50308	290.8	86.496683
97	8386.0	1.2919991	26.71653557	37.77	0.66268351	1.603e-05	28689	165.9	86.45622
98	8476.0	0.94498825	21.91324806	37.77	0.72733188	1.594e-05	39662	229.3	86.493043
99	8567.0	1.1202631	5.32442951	37.77	0.68631644	1.585e-05	48469	280.1	86.535666
100	8652.0	1.14111519	9.48489571	37.77	0.68795828	1.576e-05	35400	204.6	86.523221
101	8746.0	1.26537991	14.66433907	37.77	0.65863842	1.567e-05	78472	453.1	86.594226
102	8827.0	1.21069145	239.81681824	37.77	0.67604962	1.557e-05	54931	317.4	86.543397
103	8912.0	1.29478264	11.51072216	37.77	0.66448349	1.548e-05	48981	283.1	86.51963
104	8999.0	1.26062918	158.2792511	37.77	0.65935646	1.538e-05	74919	432.9	86.529503
105	9085.0	1.21196365	11.45204449	37.77	0.67527832	1.529e-05	34919	201.8	86.52164
106	9169.0	1.30653572	9.03418732	37.77	0.65652638	1.519e-05	37882	219.0	86.504474
107	9249.0	1.2817688	3.59514189	37.77	0.65844553	1.51e-05	29938	173.2	86.442392
108	9336.0	1.04916	105.39177704	37.77	0.71661519	1.5e-05	36623	211.8	86.444616
109	9421.0	1.13452339	11.20169258	37.77	0.69249365	1.49e-05	28349	164.0	86.430092
110	9506.0	1.18987489	9.21982098	37.77	0.68957881	1.48e-05	42390	245.3	86.421296
111	9605.0	1.07039261	7.8175745	37.77	0.70198848	1.47e-05	37474	216.5	86.52814
112	9689.0	1.36547089	12.35276604	37.77	0.64562673	1.46e-05	41549	240.1	86.507534
113	9781.0	1.14437664	11.02731323	37.77	0.68573456	1.45e-05	37442	216.3	86.555179
114	9860.0	1.11633587	17.78152084	37.77	0.70361825	1.44e-05	45573	263.5	86.491368
115	9941.0	1.16093445	14.34895992	37.77	0.69340226	1.43e-05	39574	228.9	86.441754
116	10029.0	1.24357986	7.00839329	37.77	0.66369588	1.42e-05	43600	252.2	86.452777
117	10112.0	1.26249957	12.27374363	37.77	0.66848891	1.41e-05	33755	195.3	86.427404
118	10189.0	0.97879028	6.61709595	37.77	0.72723038	1.4e-05	36177	209.5	86.346475
119	10275.0	1.06977081	3.49593163	37.77	0.69981461	1.389e-05	41249	238.9	86.341077
120	10353.0	1.24692154	21.59915733	37.77	0.6702203	1.379e-05	19532	113.2	86.273176
121	10443.0	1.30021429	13.40875244	37.77	0.65558045	1.368e-05	53984	312.7	86.306453
122	10524.0	1.29344368	7.90698099	37.77	0.65778677	1.358e-05	49042	284.3	86.25956
123	10613.0	1.17834473	5.64784765	37.77	0.68334865	1.347e-05	48657	282.0	86.28261
124	10690.0	1.27939987	8.5197897	37.77	0.6592168	1.337e-05	31758	184.2	86.207828
125	10773.0	1.20951557	3.9515202	37.77	0.66875385	1.326e-05	36763	213.3	86.183504
126	10866.0	1.07249308	5.76087236	37.77	0.70032869	1.315e-05	55377	321.1	86.235203
127	10946.0	1.19886398	4.36665726	37.77	0.67586963	1.305e-05	55374	321.2	86.188907
128	11027.0	1.39445591	44.57213593	37.77	0.64544803	1.294e-05	43907	254.8	86.152004
